timestamp;src_ip;dst_ip;src_port;dst_port;protocol;attack_type;user;status;error_message;geo_location;session_hash
2024-05-29T22:56:46;60.109.82.190;223.174.95.29;68;67;UDP;DDoS;root;Falhou;Access Denied;New York, USA;2015ac3
2024-02-07T03:18:22;71.223.238.255;182.153.122.34;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;New York, USA;843b0a
2024-05-09T02:16:27;200.198.97.83;189.203.67.132;68;68;UDP;DDoS;root;Sucesso;;São Paulo, Brasil;11301837
2024-04-04T23:40:19;37.98.31.39;44.124.202.251;80;22;TCP;Brute Force;root;Sucesso;;New York, USA;11f41933
2024-05-09T21:22:12;45.151.6.172;214.111.60.189;80;8080;TCP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Paris, França;14611e58
2024-10-26T02:02:27;19.221.27.116;203.27.26.211;80;22;TCP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;New York, USA;5f5661
2024-01-06T19:49:16;212.47.197.125;60.183.60.158;;;ICMP;DDoS;root;Falhou;Access Denied;Paris, França;1c2c740
2024-09-08T21:54:18;248.213.240.33;214.158.111.15;8080;80;TCP;Exploração de Vulnerabilidade;guest;Falhou;403 Forbidden;Paris, França;24d014d3
2024-03-08T08:16:03;255.95.200.181;64.43.27.138;3306;22;TCP;Brute Force;root;Sucesso;;Berlin, Alemanha;116c2374
2024-06-21T22:58:21;216.45.210.37;110.164.124.129;53;53;UDP;DDoS;root;Sucesso;;Tokyo, Japão;1b3c1fa9
2024-07-11T23:30:29;242.139.86.32;73.110.79.217;68;68;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;New York, USA;187fc1a
2024-08-25T04:19:16;159.169.72.134;4.241.22.143;68;161;UDP;Exploração de Vulnerabilidade;admin;Falhou;Rate Limit Exceeded;Tokyo, Japão;40e97c
2024-02-16T22:51:35;166.209.142.175;199.217.40.165;;;ICMP;Port Scanning;admin;Sucesso;;Paris, França;980188e
2024-09-26T15:38:39;43.240.138.72;34.51.133.245;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;New York, USA;1c50c2e
2024-02-09T22:38:08;84.161.30.6;231.125.90.104;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;97b1139
2024-08-07T20:40:54;38.7.138.193;185.197.7.13;;;ICMP;DDoS;root;Falhou;Access Denied;São Paulo, Brasil;c9c21eb
2024-10-24T22:40:59;16.182.203.140;79.67.24.83;68;69;UDP;DDoS;root;Sucesso;;São Paulo, Brasil;cd01c63
2024-09-15T05:01:33;88.190.63.20;216.21.15.75;;;ICMP;Port Scanning;guest;Falhou;Rate Limit Exceeded;Paris, França;10121660
2024-01-14T02:20:12;196.80.138.225;35.45.198.96;80;443;TCP;Exploração de Vulnerabilidade;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;3ebb36
2024-07-09T22:00:54;228.172.219.185;243.96.49.114;8080;22;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1ba01c68
2024-05-17T18:35:33;185.47.252.202;9.43.76.87;443;443;TCP;Brute Force;guest;Sucesso;;Berlin, Alemanha;1ecf13c6
2024-08-02T07:01:17;154.11.195.108;191.196.5.56;;;ICMP;Port Scanning;guest;Falhou;Rate Limit Exceeded;São Paulo, Brasil;1d781f90
2024-05-30T18:28:22;151.56.135.145;249.62.181.49;80;22;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Berlin, Alemanha;1676109d
2024-03-06T00:34:26;137.8.97.89;226.199.67.230;68;68;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Berlin, Alemanha;16101860
2024-08-29T21:50:57;200.184.185.150;7.169.8.161;;;ICMP;Port Scanning;guest;Falhou;403 Forbidden;Paris, França;1af76f0
2024-05-14T00:16:50;162.57.165.244;127.200.198.216;67;53;UDP;DDoS;admin;Falhou;Rate Limit Exceeded;New York, USA;144911d7
2024-10-29T23:22:19;3.10.250.10;231.100.221.135;;;ICMP;Port Scanning;root;Sucesso;;Paris, França;1214ece
2024-05-10T22:09:46;138.69.80.117;67.144.36.131;161;67;UDP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;1fabffb
2024-07-11T20:58:21;201.4.26.135;10.163.59.127;67;69;UDP;Exploração de Vulnerabilidade;admin;Falhou;Invalid Password;New York, USA;1a2e2415
2024-06-13T00:03:47;247.51.30.110;122.149.131.37;22;22;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;Tokyo, Japão;1999950
2024-05-07T22:52:47;4.223.32.137;250.28.214.162;;;ICMP;Port Scanning;root;Sucesso;;Tokyo, Japão;1679d55
2024-03-23T21:35:07;59.189.129.178;46.254.187.255;;;ICMP;DDoS;root;Falhou;Invalid Password;Berlin, Alemanha;1372155f
2024-06-05T06:20:24;8.99.60.196;217.73.17.188;;;ICMP;Port Scanning;admin;Falhou;Invalid Password;New York, USA;2002240a
2024-02-20T20:00:12;103.76.32.228;228.52.9.185;22;8080;TCP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;e3e2701
2024-08-30T10:52:19;69.191.192.203;165.139.142.70;3306;80;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;8871cdd
2024-02-01T22:01:15;220.252.12.165;62.233.253.163;8080;22;TCP;Exploração de Vulnerabilidade;guest;Falhou;403 Forbidden;New York, USA;178813f0
2024-09-14T04:11:12;84.143.209.141;63.80.37.28;68;68;UDP;Exploração de Vulnerabilidade;guest;Sucesso;;Berlin, Alemanha;17361820
2024-01-10T04:37:52;94.174.2.50;1.207.1.72;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;19fe201e
2024-01-25T01:44:50;95.101.57.131;128.194.74.202;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;f701b90
2024-08-15T06:51:18;255.22.7.126;165.156.90.227;80;80;TCP;Exploração de Vulnerabilidade;admin;Falhou;Invalid Password;São Paulo, Brasil;1daf9e7
2024-02-12T03:16:12;207.204.116.127;74.153.163.125;;;ICMP;Port Scanning;guest;Sucesso;;Berlin, Alemanha;a7a822
2024-08-10T15:13:23;89.103.24.209;245.187.223.197;68;67;UDP;DDoS;guest;Falhou;Invalid Password;Paris, França;1d7112cd
2024-08-08T08:03:59;175.50.112.226;166.51.183.223;161;68;UDP;DDoS;root;Sucesso;;Berlin, Alemanha;10fa72e
2024-06-29T21:00:52;124.163.25.3;140.15.195.76;80;80;TCP;Brute Force;root;Sucesso;;Tokyo, Japão;15ec1bb2
2024-05-16T23:01:54;2.237.128.138;101.108.209.77;22;3306;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;New York, USA;112d1fae
2024-09-28T10:15:49;27.240.190.227;251.39.132.95;53;161;UDP;Exploração de Vulnerabilidade;root;Sucesso;;Tokyo, Japão;1cfc15b9
2024-02-19T10:01:48;230.200.28.186;62.154.184.87;69;67;UDP;Exploração de Vulnerabilidade;guest;Sucesso;;Berlin, Alemanha;6f81a6c
2024-08-06T23:14:22;189.153.154.53;25.202.127.41;67;68;UDP;Exploração de Vulnerabilidade;guest;Falhou;Access Denied;Berlin, Alemanha;217efda
